"","s161_P3_258","s180_P2_392","s201_P2_195","s217_P2_360","s220_P3_264","s243_P2_408","s259_P1_379","s282_P2_631","s284_P2_534","s295_P2_794","s306_P2_685","s332_P2_760","s358_P2_865","s359_P2_950","s364_P2_972","s486_P3_279","s697_P2_870","s732_P2_199","s735_P2_479","s738_P2_114"
"SLC7A10",0,0.000227197553638978,5.74069911211306e-05,0.000114816191199246,3.10237270491077e-05,6.99069395812241e-05,0.000287034955605653,0.000317952529474835,0,0.000873836744765301,0,0.000194304323567955,8.27299387976206e-05,0,0.000811898874427418,0.00152793854442073,1.03412423497026e-05,0.000681592660916935,7.38089885843108e-05,1.76640294152686e-05
"SLC7A11",0.0577799038294435,0.0829827018868606,0.0108957520416901,0.00102751216961558,0.00172061898857112,0.0136867036412394,0.0304327734973182,0.00241403461536192,0.0911776877200684,0.000130626015664003,0.0315327393524409,0.0983215129610281,0.00568087662297176,0.00801172896072551,0.0033372750458819,0.00304539751476426,0.504395635713341,0.0162701959510386,0.0019302077292398,0.000321871282048255
"SLC7A14",0,3.87060140581224e-06,0,1.66500862541353e-06,0,0,0,2.99701552574435e-05,0,1.16118042174367e-05,0,0,0,0,0,0,1.41875934883653e-06,0,0,0
"SLC7A2",6.55768257526104e-05,0.000335309549209873,0.000878776061362202,2.80985626883731e-05,0.000282658731692286,4.13831405670413e-05,0.000127988190991634,0.00368893987294498,0.0201072205827419,1.48554863573995e-05,3.08542960426261e-05,8.42956880651192e-05,0.000370848255980279,0.000462881038304041,0.000935913646626324,3.34506698671108e-05,0.000382154605247971,0.00100380643529285,3.08542960426261e-05,0.0018999967104251
"SLC7A3",0,3.19261015089295e-07,0,0,0,6.38522030178591e-07,0,3.13472506289457e-06,0,0,0,0,0,0,0,0,0,0,2.1909602551224e-07,0
"SLC7A4",1.07041140820618e-06,2.64860804159538e-05,0,1.02417792342148e-06,0,0,1.36926880572149e-05,9.2176013107933e-06,5.24501590021029e-05,4.15467928093393e-06,0,2.04835584684296e-06,1.07041140820618e-05,5.19334910116742e-06,0,2.1507736391851e-05,0,0,8.39229268022848e-06,0
"SLC7A5",0.00911328282821145,0.0219913723158698,0.033528328436568,0.000444284347843034,0.00419444940938,0.0136654762958208,0.0270672908882101,0.00771925996368294,0.0693254208018848,0.0253670670396961,0.00740214063902255,0.0245111072771369,0.0055414034829682,0.00046744821127329,0.00697496058533094,0.00147597566324845,0.0561482428675195,0.00510004496814854,0.0133420215048233,0.00262844352885201
"SLC7A6",0.00031147002105805,0.000320656299651438,0.00146407425352012,0.00149595945156873,0.000281103818971416,0.000438205868371558,0.000369972277356324,0.000442017648704603,0.000133524498485573,0.00145201886641086,0.000923866636672229,0.00105180321069224,0.000518284869752234,0.000223643734511102,0.000397232776881891,0.000731584975676687,0.000592087531030532,0.000284063870745366,0.000568481883507376,0.000210414705988171
"SLC7A7",0.000590684972686429,0.00175341715716896,0.002786603959071,0.00389113736456458,0.00101923271139958,0.00239370008862304,0.00130193257951441,0.00145619251066527,0.0279359245905817,0.00130028688059721,0.000925057359128657,0.00334208117201866,0.0057568504899768,0.00080776382193827,0.00230694458767096,0.00291238502133055,0.000474864389806737,0.000551636858435179,0.000148465995909538,0.000429696150688113
"SLC7A8",0.000101787598923,0.0030093723153638,0.000221051163262138,0.00189969631721203,6.96441466315266e-05,0.000691809727669838,0.00201552205745861,0.00046364608179491,9.37517358501319e-05,0.000400521421282538,3.02294772792434e-05,0.000206928597148073,0.000530366962809318,0.000447855771070474,0.000336302934731583,0.000132246043826986,0.0224175106047089,7.46426285117457e-05,0.000107692512807305,0.00233533858081094
"SLC7A9",0,9.86652170078116e-06,6.47303566699088e-05,1.76434164607201e-06,2.95570959461968e-06,5.31274245426678e-06,2.58686022399252e-06,5.29302493821603e-06,6.65034658789428e-05,7.58963207752397e-07,1.94014516799439e-06,5.29302493821603e-06,1.33154717237617e-05,1.51792641550479e-06,4.9797059311856e-05,7.05736658428804e-06,1.47785479730984e-06,2.27688962325719e-06,9.70137255502794e-06,7.05736658428804e-06
"SLC8A1",4.03983344840059e-05,0.000135303651769101,0.000232383630831412,4.27462524469262e-05,0.00014562190337258,0.000145206199539615,0.000366234743121258,4.62357424425937e-05,4.60353113887509e-05,6.82023952201584e-05,1.3013483326559e-05,8.46192600224367e-05,0.000130589964959926,7.04024724853248e-05,0.000693432754400932,0.000383843899523419,4.50958152379601e-05,5.17018157314104e-05,2.04497595131642e-05,3.66396449545082e-05
"SLC8A2",4.17843216164452e-07,4.84430802243707e-06,5.06298998787091e-06,7.36928090484187e-07,2.08921608082226e-07,4.84430802243707e-07,3.03779399272255e-06,4.91285393656125e-07,0,6.53981583029004e-06,0,4.91285393656125e-07,1.25352964849336e-06,7.2664620336556e-07,0,2.45642696828062e-07,2.92490251315116e-06,7.2664620336556e-07,1.51889699636127e-06,2.45642696828062e-07
"SLC8A3",0,4.4658809835038e-05,4.59700922789162e-06,0.000395711885317567,0,7.81529172113165e-05,1.37910276836749e-05,0,1.07581988285428e-05,1.67470536881392e-05,0,2.37431879828137e-05,3.22745964856284e-05,0,1.37910276836749e-05,7.91439599427123e-06,0,0,0,0
"SLC8B1",0.000675079964957497,0.000219127898470435,0.00459490877990221,0.000621238486890025,0.000388956710191889,0.000155444338741023,0.00109662178085327,0.00115484635598196,0.00119499883077987,0.000291714926447911,0.000627706680996454,0.00107098541958165,0.000469393766955491,0.000317012636606985,0.00169257126652992,0.00037869102031706,0.000310201653586204,0.000154758877141553,0.000515617736823685,0.000151787183853515
"SLC9A1",0.00313000070160329,0.00676232441813745,0.00522427180275469,0.00174037866494846,0.00271183510438012,0.00383939207051798,0.002370844333036,0.00299053023936712,0.00243187011640042,0.0077116826681457,0.00171007665357816,0.00476406938111387,0.00381654123435776,0.00391556814066436,0.00321474860068695,0.0019225080928932,0.007324139228976,0.00213065164352921,0.00109633236991574,0.000671631582797874
"SLC9A2",0,0.00138282117027755,4.644378050439e-06,0.000227888397727843,0,0.000231678723440982,0.000257762981799364,0.000114741011443389,4.23444451508376e-05,0,0.000169519798841024,7.96812579467982e-06,0.000151462823039534,0.00129665350054872,2.3221890252195e-06,3.18725031787193e-06,0.00012377607044091,0,4.41215914791705e-05,4.6215129609143e-05
"SLC9A3",2.42317413681898e-06,0,1.22873076421919e-06,0,0,0,3.68619229265758e-06,0,3.63476120522848e-06,0,0,0,0,0,1.22873076421919e-06,4.1801919694842e-06,1.45390448209139e-05,0,1.22873076421919e-06,0
"SLC9A3R1",0.011023481757424,0.00697404027211333,0.0159656438015412,0.00572285097744976,0.015505301221833,0.0148784809780353,0.0737981808167202,0.0237228074307853,0.012061985117217,0.00919522756783841,0.00439416268139467,0.00452016438275299,0.00667644365263652,0.00885720490973147,0.00534425190980432,0.00164663131086002,0.104097239681895,0.00525307160119183,0.0467201865146614,0.00171927680986855
"SLC9A3R2",0.0412965146224525,0.0160371803051017,0.0484706572641615,0.0206850986573436,0.0193382068498922,0.0164879817937851,0.048319673961755,0.00954748791245661,0.0071138654456393,0.074987686759653,0.0530591577912385,0.0237436523320142,0.00915203736635101,0.0157366173542698,0.0202845779058845,0.0110083274352815,0.0047175052819216,0.0207817811718051,0.0643730329332509,0.00707414923622049
"SLC9A4",0,0.000513013528196253,0,5.63685730714705e-05,0,6.38606051696581e-06,5.5019426053489e-05,1.34210888265406e-05,4.53633719230166e-06,0,1.60473325989343e-05,8.05265329592435e-06,4.53633719230166e-06,0.000153265452407179,4.58495217112408e-06,5.36843553061623e-06,0,0,2.29247608556204e-06,0
"SLC9A6",0.00721348453737734,0.000974776226983056,0.00416398601196258,0.00131105987329801,0.00343821909462988,0.000730062529832498,0.00189399650824737,0.00240092866367765,0.00225292458576993,0.00420091846775124,0.00244586407691054,0.00290806351362475,0.00323645700052178,0.00221058039759337,0.00236281961462584,0.00181392372451676,0.00927227163715366,0.00178640998919907,0.000884558808796847,0.0037562307752154
"SLC9A7",0.00756280079997777,0.00783222782951523,0.0117198418344104,0.0031784934974657,0.00812126981232597,0.00328579838793443,0.00630985009031161,0.00407297940733553,0.000996025198298319,0.0218526477430487,0.0138339668646694,0.0358303823913579,0.0252023283063602,0.00742566141385743,0.0166153314378119,0.00904720677046302,0.0107385414402582,0.00512846346183833,0.00246106378939137,0.00271720045127413
"SLC9A9",4.87178626736019e-05,0.000114926331205411,0.000113179988170393,6.6145287208518e-05,1.21794656684005e-05,4.80601021404447e-05,0.00018792148979235,0.000962781402701762,3.65383970052014e-05,0.000612241820306442,6.40641442473921e-06,7.83944144693547e-05,7.91665268446031e-05,0.000319704157716872,0.000151618474718828,5.63459853998486e-05,0.00108092757807054,3.34331145324833e-05,6.40641442473921e-06,3.18477308781753e-05
"SLC9B2",1.05552227808465e-05,3.44954421799423e-06,3.04015475151352e-05,0,4.03017597086867e-06,0,3.19131385155051e-06,1.55798957385657e-05,6.71695995144779e-06,1.97116812456813e-07,1.9483894865094e-05,0.000138615477966588,2.68676478926497e-05,5.42071234256237e-06,3.76239106709113e-05,4.697063625841e-05,7.48461251732753e-05,7.88467249827253e-07,1.00778332154227e-06,3.89497393464143e-06
"SLCO1A2",0,0,0,0,0,0,4.911223616548e-05,1.58852932988166e-05,6.75530163058248e-06,0,0,0,0.000547186187378811,0,0.000474767987011695,0.00120728229071006,0.0002431976140026,0,0,0
"SLCO1B1",9.73078590093174e-06,0,0,0,0,0,1.38599757865725e-06,0,0.0014976036297017,0,0,1.19309459050462e-05,1.62179765015529e-06,2.01969364956439e-05,1.38599757865725e-05,0,1.62179765015529e-06,0,0,0
"SLCO1B3",0.00329860516220523,0,1.83674524358311e-05,3.07700356754436e-06,1.58021782798965e-06,2.01976324546216e-05,0.00017969613416071,0,0.00170684700341777,0,3.67349048716623e-06,0.00448044951072988,0.000381450361716249,0.00044729811484888,0.00261769625974027,0,0.000907141426553566,1.34650883030811e-06,0,0
"SLCO1C1",0,0,0,0,0,1.68373204345171e-07,0,0,1.49443370437323e-06,0,7.90095200013231e-08,0,0,0,0,8.50888124158402e-08,0,0,0,0
"SLCO2A1",3.12130773206348e-05,0.00045723839508662,0.01585131508758,0.00226597411495914,1.20050297387057e-05,0.00045723839508662,0.000701816678772535,0.00313879605383925,0.000112847279543833,2.20355853053793e-05,4.45052308234738e-05,0.0131481460449009,8.16342022231987e-05,0.000107423478363724,0.0196917844301542,0.0113931891594727,9.36392319619044e-05,0.00198595712564731,0.00280724959769367,7.04818945608406e-05
"SLCO2B1",0,5.07671326666496e-05,3.69462770270299e-05,2.09487891934393e-05,0,0,1.23154256756766e-05,0,0.000109292367641506,0,0,0,0,0,0,0.000209487891934393,0.00102004995439098,0,0,0
"SLCO3A1",0.000825544131346554,0.000316653136765565,0.000501239813865379,0.00194744881321421,0.000824632023536976,0.000123808832000828,0.00199332612945448,0.00102991506562391,7.8363819911628e-05,0.00106931559949912,0.000625256300656039,0.000494325375040397,0.000255135051630282,0.00165829879290579,0.00102702481308709,0.000348573143100644,0.00127567525815141,0.000114055638355129,0.000107285713340667,1.6682383882358e-05
"SLCO4A1",0.000167245021893723,0.000402017917648452,0.000454425566162437,9.17852361053461e-05,0.000372731535851493,9.7374919066819e-05,7.45712354072559e-05,0.000197470562502447,0.000210585447552091,0.000340812216733866,0.00090419152248107,0.00211411283735302,0.000160616408221106,0.00030464717179245,2.5634262706599e-05,1.97469964108616e-05,0.000247808172683992,2.78214054476626e-06,0.000152640382480203,0.000172935817052697
"SLCO4C1",0.000885561351445395,0.00660393829342998,0.000101325603291537,0.000856652775941458,0.000107995286761634,0.00136910915839402,0.000690856386078661,0.00641077516940805,0,0,0,0.000913135376552982,0.00025918868822792,0.00222815804209223,0.000617165038230271,1.88275335371749e-05,0.000118794815437797,0.0035569992840629,0.00362060330248712,0.00135558241467659
"SLCO5A1",0.00701704412072702,0.000695250349197436,0.00672624867751243,0,8.95621364512373e-05,0.00320104848276319,1.23191142095205e-05,0.0132682482807785,0.000179124272902475,0,1.23191142095205e-05,0.000114258327498631,5.97080909674915e-05,0.000767672260572169,0.00335079906498959,0.000114258327498631,0.000806059228061135,1.44843822749466e-05,1.23191142095205e-05,0.00139966451185823
"SLCO6A1",0,5.35216284892523e-06,5.71630981482279e-06,5.39300298580046e-07,7.10573261282276e-06,0,0,0,0,3.82297346351802e-06,0,0,1.28795844690295e-05,0,2.59832264310127e-06,0,0,0,9.87362604378481e-06,0
"SLITRK1",0.00041374804683998,0,0,0,0,0,0,0,1.19350398126917e-05,0,0,0,0,0,2.71465294703927e-05,0,0,0,3.39331618379908e-06,0
"SLITRK2",3.37253688538817e-06,0,4.17497860611935e-06,3.22686940503335e-06,0,4.90879336714177e-06,4.17497860611935e-06,6.4537388100667e-06,6.74507377077634e-06,4.90879336714177e-06,0,1.61343470251668e-06,0,0,6.95829767686559e-06,3.22686940503335e-06,0,1.63626445571392e-06,0.000235190461478057,1.61343470251668e-06
"SLITRK3",0,5.74443725221283e-05,0,0,0,0,0,0,0,0,0,0,0,1.23095083975989e-05,3.06763676408425e-05,0,0,0,0,0
"SLITRK4",0,0,2.92181956488034e-07,0,0,3.98256135700403e-06,4.67491130380855e-06,1.24484605064972e-06,6.79227647397129e-06,0,5.84363912976069e-07,0,2.03768294219139e-06,5.12043603043375e-06,0,4.97938420259886e-07,0,0,5.84363912976069e-07,1.99175368103955e-06
"SLITRK5",1.43159333544105e-06,1.42314974903983e-06,4.51300326720832e-05,2.34676644227725e-07,1.10122564264696e-07,4.74383249679943e-06,7.49852850551535e-06,1.40805986536635e-06,1.10122564264696e-07,0,1.29146878727213e-05,3.52014966341588e-06,6.16686359882298e-06,4.1389938534575e-05,4.30471080872178e-06,2.62837841535052e-05,2.20245128529392e-07,6.48719093937322e-05,6.1099121156051e-06,1.64273650959408e-06
"SLITRK6",0.000620475384136192,0.000582683758388322,0.000989002547987045,5.49380201923838e-05,0,0.000908660686158012,0.00365618626161105,0.0197710039396713,6.23444165878471e-05,0,0.00361951612924232,0.00146899488775287,0.000121720051433416,0.00496951011442574,5.41348763108698e-05,0.00119669339636453,0.00554771197250609,0.000368761399539462,0.00177920517327556,0.000943500781564853
"SMAGP",0.00253489500700769,0.00368383266436629,0.00828267363820515,0.00124845407007312,0.000999853840495408,0.00128086809623008,0.00210271538750235,0.00277911199921756,0.00191672810977194,0.00259350039732646,0.00135408325537603,0.0107253799074542,0.00349454310655604,0.00245524741900313,0.00385770546773291,0.00195820507021791,0.00878319324359074,0.00584047820905192,0.00216816547210284,0.000316391212218615
"SMAP1",0.00163372030915263,0.000924691904783063,0.00210418531794049,0.0021429384396306,0.00248205308914523,0.0012153543689158,0.00137849617060446,0.0026719079964402,0.00325518482986034,0.00172288002811066,0.00168171218882927,0.00175682235031436,0.00218702118459339,0.0022342204241289,0.0014081916663431,0.000572828337199095,0.00146703405245956,0.000686742989127143,0.000947130021979932,0.000474921206788279
"SMIM1",1.49360096781411e-05,5.07333179690475e-05,7.95235927237759e-05,3.54281835550066e-05,2.24040145172117e-05,3.90256292069596e-05,9.46709437187808e-06,1.61037197977303e-05,0,0.00026147171568663,1.51473509950049e-05,8.05185989886513e-06,3.92070254051204e-05,5.46358808897435e-05,7.57367549750247e-06,2.41555796965954e-05,2.0537013307444e-05,6.571915958452e-05,7.00564983518978e-05,3.22074395954605e-06
"SMO",0.000286178468917272,0.00149429305402934,0.000343238031646668,0.00028364405728587,0.000277883440832714,0.000870959380062816,0.00122460348579023,0.00576367393996015,0.00135623709182533,0.000185007711451252,8.43522006756078e-05,0.000337035879833798,0.000684339816976086,0.00113850899354616,0.00123042107954695,0.000807551316037418,0.0048899190558473,0.000170776349031925,0.00182090684585436,0.000103446656186611
"SMPD1",0.0014825467628855,0.000756973350137499,0.00580702106991582,0.00166891783079038,0.00107637295238436,0.00165265909427925,0.00368381230941869,0.00141633559889609,0.000379098715623689,0.00193008388228776,0.00634276124299486,0.00212779252414271,0.00463042002654649,0.000903612166656281,0.0021633958038726,0.00128862071420861,0.00159763030155697,0.0012746638574064,0.00176153206795839,0.000729170745600968
"SMPDL3B",0.000365022850663421,0.000405613487126469,0.000864510518408003,0.000581448595689953,0.000411040348768198,0.000273639862069804,4.39284181565617e-05,0.000477532175968019,0.00022772454753081,0.00103374978992492,3.37910908896628e-06,5.86301147462851e-05,0.00011315234929774,0.000532403157018368,0.000204998909274056,7.60173807063196e-05,2.93533291065267e-05,0.000504073430128586,0.000120897014071905,6.06518428409846e-05
"SNAP23",0.000985584891275618,0.000568455043053582,0.002242813498162,0.00102442561341799,0.00131440042940897,0.000992998817755005,0.00146158874766894,0.00150769273326136,0.00189579087377889,0.00292883887233137,0.0033155201224209,0.00231774658975258,0.00152923829356444,0.00145488264954556,0.00142124738052642,0.00157187664761556,0.00100448620924106,0.00153015590802973,0.00169684431374363,0.000558778865827027
"SNAP29",0.000438181427783896,0.00203893804271643,0.00207921819078604,0.000247776286089211,0.000765768755689724,0.00147656876967526,0.00141677850937539,0.0018337421481455,0.000639257724935732,0.00435822300917621,0.00149266805877353,0.00106594734810501,0.00152483494021367,0.00134856900016781,0.000878785588923383,0.000832803628244293,0.000848713073866182,0.00176460253671958,0.00108938779977648,0.000174033343800755
"SNCA",0,0.000182445164377468,0,2.02491797993885e-06,0,2.3694177191879e-06,0.000206551572207892,0.000137694422635842,0,0,0,0,6.97236048686636e-06,0,0,0,1.39447209737327e-05,4.73883543837579e-06,0,4.04983595987769e-06
"SNTG2",0,0,1.67056072958045e-07,0,0,0,0,8.57928757531204e-08,7.31043927823978e-08,0,0,0,0,0,1.67056072958045e-07,0,0,0,0,0
"SNX9",0.015030791821681,0.0101355176336599,0.0305999281693815,0.0041325029751944,0.0231181764000793,0.00877337436786457,0.00405263353801468,0.0440641946513098,0.0248678452486402,0.00871893257733811,0.0126886026249745,0.0810091147093873,0.0319293959269832,0.0188650690697905,0.021565799898721,0.0196233100591366,0.0196035397561642,0.00673748282006294,0.0186710616572819,0.0102996421051129
"SORBS1",0.00314418158183778,0.00330176704262253,0.00212835568965626,0.00525819077696946,0.00114559656807242,0.00177687354789452,0.00209641987221206,0.00142905533311365,0.00055412309066052,0.00298531555578005,0.00021815536741293,0.00334364137626377,0.00148846801304629,0.00144734427173954,0.00415048567797029,0.000513003382754472,0.00107712189671192,0.00683698942400498,5.32086261982756e-05,0.00827203183206171
"SORCS1",0,7.23868282006616e-06,8.9968949434172e-06,1.23484160664123e-05,0,7.23868282006616e-06,8.9968949434172e-05,0,0,0,0,6.17420803320616e-06,0,7.23868282006616e-06,1.79937898868344e-05,0,0,0.00174452979831876,0,0
"SORCS2",0.000578999635334025,0.000366267048229812,0.00535040016422639,0.000407415918175452,9.52302031799384e-05,0.000525513590938426,0.00188520037237763,0.00016099499992417,7.61841625439507e-05,0.000143321888437752,6.56728292163739e-05,0.000568410918099622,0.000445677350882112,7.16609442188762e-05,0.000104303905226006,0.00265148908038379,0.000259026152649432,0.00447482785011205,0.00251488304822702,1.97136734601025e-05
"SORCS3",0,0,0,0,6.44180333215548e-06,5.30475925741277e-06,6.39302083926585e-05,0,0,0,0.000538840327880979,0,3.22090166607774e-05,5.30475925741277e-06,0,6.20725911126506e-06,0,0,0,1.86217773337952e-05
"SORL1",0.00263896021976981,0.00195254459788628,0.00202981780995958,0.00389902903122241,0.00335484581521966,0.0011009552701549,0.00324611139515225,0.00812155891470144,8.62273580719938e-05,0.00315070558334554,0.00711619770290771,0.00099670888099078,0.00179673550244531,0.00199865290217771,0.000951572103620592,0.00191166390257648,0.00808200203944251,0.00548379424936447,0.00206072515563405,0.00171448878163629
"SORT1",0.00320649583682466,0.00399023159230116,0.00742062317905348,0.00402368294460162,0.00366294953258689,0.00169715935883877,0.00386595541256509,0.00902702226572221,0.000664293958226622,0.0118179345568177,0.00025182537856341,0.000173221229711869,0.00232847807242243,0.00476739120693482,0.00176179093031152,0.00119027730702013,0.00182430876619065,0.00560309576265274,0.00333565232907435,0.002013079385446
"SPAM1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000743847627147919,0,0,0,0,0,0
"SPG11",0.00131922122118035,0.00223528897024334,0.0038316603225243,0.00124515628733083,0.00174792288886115,0.00209078544085387,0.00337019300662273,0.00190367404876483,0.00344786226957012,0.00757740833809554,0.00357092207868169,0.00355295314130488,0.00336342890688625,0.00489969020247929,0.00349501889241111,0.00180460335472294,0.00154167275835294,0.00428615079536807,0.00334786498008388,0.000740097964521739
"SPHK1",0.000248735981639041,5.46831376678027e-05,0.000607817213831596,0,0.000139910103172247,0.000101821887962885,0.00029508881908663,6.32167613084108e-05,0.000520790961556742,0.000284729440959938,0.000288672241015078,0.00014316737119846,0.00200155123875137,0.00016970628931387,0.000246976511626853,0.000137589421671247,0.00316364574496897,5.46831376678027e-05,0.000218109127150987,1.85931650907091e-05
"SPINT1",0.00148259006719393,0.0017312186245252,0.00416618809961774,0.00297384239128754,0.00203096124667219,0.000999767388713,0.00601585342778701,0.00896577325231525,0.0086117829826636,0.00651775228321345,0.000984346001552069,0.0102492001769993,0.00266566435739242,0.00566212230247614,0.00513613797955,0.00185699665293991,0.00227479635157676,0.00236726450137001,0.00375003797457894,0.00295375567122097
"SPINT2",0.00337282569979027,0.00177173989262979,0.00311120510303717,0.00268447603321431,0.00390743695111724,0.00165373597040415,0.00296038154558676,0.00801266029204209,0.003395984754402,0.00442840559615,0.00126809717969111,0.00788065337430995,0.00259685057443644,0.00441670122666639,0.0104184023913852,0.00130416434640828,0.0031186652098015,0.00285637712900029,0.00243127323197278,0.00068900887407212
"SPN",0,3.23708285698963e-05,4.95146735634454e-05,0.000292321414625576,1.05583399244108e-05,1.07902761899654e-05,0,0.000169238713730597,0,3.23708285698963e-05,0,0,0.0016575749014131,0,0,3.07706752237449e-05,0,0,1.23786683908613e-05,1.53853376118724e-05
"SPNS3",0.000437904651402281,6.11704917628306e-06,5.00648524231261e-05,6.98925313915706e-05,0.000215362943312597,6.11704917628306e-06,8.34414207052101e-05,0,1.43575295541732e-05,1.22340983525661e-05,5.00648524231261e-05,4.19355188349424e-05,4.30725886625195e-05,0,1.6688284141042e-05,0.000111828050226513,0,6.11704917628306e-06,1.6688284141042e-05,0
"SPPL2A",0.00094253750419886,0.000589810143356193,0.00163777034682242,0.00277297053717204,0.00095919384188385,0.000458079237119631,0.00110495123178844,0.00505281104007355,0.00339016229060416,0.00253834860869384,0.00109212194698003,0.00458265835802916,0.00206325931886897,0.00167993840456221,0.000758213804534073,0.00400005013798845,0.00138209433866213,0.00114427720210132,0.0010489904444784,0.000777532681638809
"SPPL2B",0.00147665728036417,0.000978252464446223,0.0030222517382078,0.000715558230607133,0.00170479317518418,0.00101490461701803,0.00116491566853364,0.00139376769457833,0.00354085989217316,0.00161256785008249,0.00184611599666736,0.00122186265985763,0.00341374257157945,0.000981074463117431,0.00162961686174419,0.00135401927811855,0.00221084421707393,0.00130246374435263,0.00138093206237568,0.00124256807209277
"SPPL3",0.00803856526060789,0.00183432646134814,0.00778524354492776,0.00546027853004591,0.00861217689712699,0.00233924966717161,0.00233366528529994,0.0225543230725626,0.00401984267030446,0.00729577457671146,0.00138331617845084,0.0187103389900629,0.0141752409021613,0.00421533748733204,0.00454479272014655,0.0123543370546773,0.0178714924601729,0.00267925896715575,0.00272306062034382,0.0043533649232747
"SPRN",0,1.03318574006448e-05,2.81869520806203e-05,0,3.63753691619161e-05,1.03318574006448e-05,2.82996998889428e-05,9.44402631919444e-05,1.2125123053972e-05,0,0,0,7.27507383238321e-05,4.13274296025793e-05,0.000338243424967444,0.000306930855373819,1.2125123053972e-05,0,0.000169121712483722,2.36100657979861e-05
"SRC",0.00147353523006901,0.0034862817203306,0.00189378194764807,0.000726786816032291,0.00233080774523677,0.00130945226398628,0.0020998577314258,0.00283645004282075,0.00178805391344377,0.00637205001534481,0.000501597279043134,0.00183750277391635,0.00170858705809801,0.00348509164663474,0.00260454133742225,0.00129520763324043,0.00268984345237136,0.00130012753294298,0.00155804366900288,0.000533542591276624
"SRD5A3",0.000615276120667243,0.0002497729093473,0.000603535292868348,6.41089002107624e-05,0.000588935543611214,0.000308776220332236,0.000358404021191483,0.000364361758037773,0.000755924862306039,0.000191935671701987,0.00010824956771796,0.000399063494013325,0.000189353959591454,0.000735088668649142,0.000195182510004536,8.99877223141895e-05,0.000450296637700995,0.00024324289864541,0.000222276045661166,0.000244966577410849
"SSH1",0.00513632953893542,0.000442686613063823,0.00194004266422578,0.000437788893807064,0.00268109438586055,0.000530982211319907,0.00133378913080964,0.00324887490381471,0.00234127270095337,0.002240687421625,0.000840242987207066,0.00553926094793376,0.00366863250816177,0.000899650801180141,0.00201957094528038,0.00240143849351477,0.0119713768443332,0.000368688062821299,0.000611689165776218,0.000398106274777769
"SSPN",0.00184486181911189,0.000294673554107629,3.79591995524893e-05,0.000109863014968391,0.0017157155692642,0.00104269103761161,0.00169356428772644,0.0012084931646523,0.000476762043141274,0.000100743095421412,0.00156800693536052,0.00357055408997354,0.00791335857841232,0.000141040333589976,0.000108037721803239,0.00419310507129359,0.00261478809996115,2.51857738553529e-06,7.59183991049785e-05,6.713850914735e-05
"SSTR1",0,0.000289221643484628,0,0,0,4.01696727061983e-06,0,0,0.000698808278417798,0,0,0,0,0,1.88497128831771e-06,0,0,0,0,0
"SSTR2",8.48950764598115e-06,1.94784263351871e-05,4.03492734237451e-06,1.24605393697676e-05,0.000531417710115482,1.62320219459893e-06,0,0.000167525029304654,1.41491794099686e-06,3.24640438919785e-06,0,2.49210787395353e-05,0.000546912476487339,6.4928087783957e-06,0.000268520379707681,0.000186908090546514,0,8.11601097299463e-06,0.000104908110901737,4.15351312325587e-06
"SSTR3",0,0,0,0,1.95455540193962e-05,0,0,2.80981897220205e-06,0,0,0,1.40490948610102e-06,8.1439808414151e-07,0,8.25921641454527e-07,6.32209268745461e-06,1.62879616828302e-06,0,0,0
"SSTR4",0,0,0,4.90783134517082e-06,0,0,1.44420163106578e-05,0,0,0,0,0,1.01865521468574e-05,0,0,0,0,0,0,0
"SSTR5",0,8.85093352142995e-05,0,0,0,0.00123913069300019,7.41375378994022e-05,0,0,0,0,0,0,0,0,0,0.000389314528556813,0,0,0.000228443269317473
"ST14",0.161166540842386,0.048056104199173,0.0596179108711132,0.0626438723576461,0.10792286042536,0.0122078889060024,0.0270122162264317,0.141829055670474,0.101960784315982,0.0600117165691835,0.00276096924875519,0.108649851355975,0.139226285870654,0.0679009751253641,0.0755802187368988,0.0149295566977759,0.0712419812488452,0.0294847426454117,0.0141947781194543,0.0200941673554775
"ST3GAL5",0.00142520844464717,0.0072557802209556,0.0353113102508916,0.00602126086985561,0.000937464109330384,0.0193803079616685,0.00101577731591536,0.00846050442349946,3.16712987699371e-05,0.009043194819942,0.000211988309408423,0.000453471852054263,0.00034205002671532,0.0294551552132143,0.000154173315933398,0.00639373511703868,0.00164690753603673,0.00789127981359507,0.00738734933460022,0.0029721832075768
"ST6GALNAC3",6.97285233088815e-07,3.84151777439256e-05,3.10047518532216e-05,1.69348847704922e-06,6.97285233088815e-07,0.000420166006574187,1.6318290449064e-06,6.60460506049194e-05,0,0,0,0,0,1.56061659584698e-05,8.15914522453199e-07,5.67318639811487e-05,0,1.20047430449768e-06,8.15914522453199e-07,8.46744238524608e-07
"ST8SIA4",0.00194229310963391,0.00141166105325262,0.000516041486760571,0.000236092378764223,0.00341409285730682,0.00161925826696624,0.000533242869652591,0.00326987944588449,0.000132703255937721,0.0012594230965293,0.000154812446028171,0.00238453302551866,0.00376394689568808,0.0144764318631489,0.0105960518614837,0.000295115473455279,0.000820347400342274,0.000415194427427241,0.00600328262931465,0.0173409852202322
